LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm
"[2.784142451599376e-06, 1.6226255143012e-05, 1.3833658398356621e-05, 1.3892623113882119e-05, 1.1064813594235756e-05, -1.37293444930833e-05, -3.7653588312501925e-05, -8.647316687425426e-06]",0.004893494048780613,0.12723084526829595,26.0,0.0020270612093116814
"[-1.0830767025196146e-05, 2.784142451599376e-06, 1.6226255143012e-05, 1.610627526577895e-05, 8.197556532176266e-06, -1.668567636281632e-05, -3.8436803698132435e-05, -1.5668318041001487e-05]",0.004893494048780613,0.13212433931707657,27.0,0.002298980518390372
"[-1.1673023324828688e-05, -1.0830767025196146e-05, 2.784142451599376e-06, 1.3833658398356621e-05, 1.3736959390059918e-05, -1.2860984867647046e-05, -3.9028945987717806e-05, -1.9236868276340062e-05]",0.004893494048780613,0.13701783336585716,28.0,0.0024167063739564914
"[3.1800064897744975e-07, -1.1673023324828688e-05, -1.0830767025196146e-05, 1.6226255143012e-05, 1.62097597563274e-05, -1.2529178283748189e-05, -4.1515757641869284e-05, -2.70227469845892e-05]",0.004893494048780613,0.14191132741463777,29.0,0.00265723363387028
"[6.021611677052553e-06, 3.1800064897744975e-07, -1.1673023324828688e-05, 2.784142451599376e-06, 1.3892623113882119e-05, -4.996716839301509e-06, -4.047068621091957e-05, -3.3677032170954516e-05]",0.004893494048780613,0.1468048214634184,30.0,0.0021564974235332487
"[1.2703501773885739e-05, 6.021611677052553e-06, 3.1800064897744975e-07, -1.0830767025196146e-05, 1.610627526577895e-05, 4.4281568107782946e-07, -3.946752498164543e-05, -3.870337888147353e-05]",0.004893494048780613,0.151698315512199,31.0,0.0021784255072375396
"[4.397647204674687e-06, 1.2703501773885739e-05, 6.021611677052553e-06, -1.1673023324828688e-05, 1.3833658398356621e-05, 3.2626875523486246e-06, -4.128180799278227e-05, -4.596556154241268e-05]",0.004893494048780613,0.15659180956097962,32.0,0.002233949912151381
"[1.0006400264361791e-06, 4.397647204674687e-06, 1.2703501773885739e-05, 3.1800064897744975e-07, 1.6226255143012e-05, 8.215130332375497e-06, -3.632743816081498e-05, -4.742543698214189e-05]",0.004893494048780613,0.16148530360976024,33.0,0.002502424313015919
"[1.1811700853593351e-06, 1.0006400264361791e-06, 4.397647204674687e-06, 6.021611677052553e-06, 2.784142451599376e-06, 1.1064813594235756e-05, -2.437978474952323e-05, -4.467850868386265e-05]",0.004893494048780613,0.16637879765854086,34.0,0.002583720298370274
"[8.377377389910837e-06, 1.1811700853593351e-06, 1.0006400264361791e-06, 1.2703501773885739e-05, -1.0830767025196146e-05, 8.197556532176266e-06, -1.6473469545316463e-05, -4.747968437068002e-05]",0.004893494048780613,0.17127229170732147,35.0,0.002577710784161061
"[1.1855843438292689e-05, 8.377377389910837e-06, 1.1811700853593351e-06, 4.397647204674687e-06, -1.1673023324828688e-05, 1.3736959390059918e-05, -5.278687999870038e-06, -4.8733065173359686e-05]",0.004893494048780613,0.1761657857561021,36.0,0.00245516856065047
"[1.272262959372544e-05, 1.1855843438292689e-05, 8.377377389910837e-06, 1.0006400264361791e-06, 3.1800064897744975e-07, 1.62097597563274e-05, -1.1591993150991318e-05, -4.8496944843715865e-05]",0.004893494048780613,0.18105927980488268,37.0,0.0024949215602531713
"[1.0608768896138029e-05, 1.272262959372544e-05, 1.1855843438292689e-05, 1.1811700853593351e-06, 6.021611677052553e-06, 1.3892623113882119e-05, -1.9493446550612112e-05, -4.7209575404800916e-05]",0.004893494048780613,0.1859527738536633,38.0,0.0025541917816281445
"[1.0653865581352858e-05, 1.0608768896138029e-05, 1.272262959372544e-05, 8.377377389910837e-06, 1.2703501773885739e-05, 1.610627526577895e-05, -2.3687404103389113e-05, -4.431403384859889e-05]",0.004893494048780613,0.1908462679024439,39.0,0.002634407970178389
"[1.1833125900211307e-05, 1.0653865581352858e-05, 1.0608768896138029e-05, 1.1855843438292689e-05, 4.397647204674687e-06, 1.3833658398356621e-05, -2.002424784859754e-05, -3.298935271975321e-05]",0.004893494048780613,0.19573976195122453,40.0,0.0025063480338399333
"[1.370244609260236e-05, 1.1833125900211307e-05, 1.0653865581352858e-05, 1.272262959372544e-05, 1.0006400264361791e-06, 1.6226255143012e-05, -1.5234445033622516e-05, -2.676451827630326e-05]",0.004893494048780613,0.20063325600000514,41.0,0.0028326294359478413
"[1.1821502584455364e-05, 1.370244609260236e-05, 1.1833125900211307e-05, 1.0608768896138029e-05, 1.1811700853593351e-06, 2.784142451599376e-06, -1.37293444930833e-05, -2.4069477282478665e-05]",0.004893494048780613,0.20552675004878576,42.0,0.0028190268481919634
"[1.7294466225713913e-05, 1.1821502584455364e-05, 1.370244609260236e-05, 1.0653865581352858e-05, 8.377377389910837e-06, -1.0830767025196146e-05, -1.668567636281632e-05, -2.852079488384763e-05]",0.004893494048780613,0.21042024409756638,43.0,0.002775792172974532
"[1.8352946142731524e-05, 1.7294466225713913e-05, 1.1821502584455364e-05, 1.1833125900211307e-05, 1.1855843438292689e-05, -1.1673023324828688e-05, -1.2860984867647046e-05, -3.005003048733997e-05]",0.004893494048780613,0.21531373814634697,44.0,0.002565747609549765
"[1.79608800935951e-05, 1.8352946142731524e-05, 1.7294466225713913e-05, 1.370244609260236e-05, 1.272262959372544e-05, 3.1800064897744975e-07, -1.2529178283748189e-05, -2.6490367221215996e-05]",0.004893494048780613,0.22020723219512758,45.0,0.0027759925581162014
"[1.4327521410243683e-05, 1.79608800935951e-05, 1.8352946142731524e-05, 1.1821502584455364e-05, 1.0608768896138029e-05, 6.021611677052553e-06, -4.996716839301509e-06, -1.5784894520933518e-05]",0.004893494048780613,0.2251007262439082,46.0,0.002651706130563077
"[1.6890773666575313e-05, 1.4327521410243683e-05, 1.79608800935951e-05, 1.7294466225713913e-05, 1.0653865581352858e-05, 1.2703501773885739e-05, 4.4281568107782946e-07, -5.675227401300744e-06]",0.004893494048780613,0.22999422029268882,47.0,0.0028796805067629653
"[1.547175727598519e-05, 1.6890773666575313e-05, 1.4327521410243683e-05, 1.8352946142731524e-05, 1.1833125900211307e-05, 4.397647204674687e-06, 3.2626875523486246e-06, -3.903903726985935e-06]",0.004893494048780613,0.23488771434146943,48.0,0.0028447436245955943
"[1.8908136930766753e-05, 1.547175727598519e-05, 1.6890773666575313e-05, 1.79608800935951e-05, 1.370244609260236e-05, 1.0006400264361791e-06, 8.215130332375497e-06, -8.24541259086521e-06]",0.004893494048780613,0.23978120839025005,49.0,0.002709821979619412
"[1.9242673738394586e-05, 1.8908136930766753e-05, 1.547175727598519e-05, 1.4327521410243683e-05, 1.1821502584455364e-05, 1.1811700853593351e-06, 1.1064813594235756e-05, -1.0891928123218533e-05]",0.004893494048780613,0.24467470243903067,50.0,0.0028059794054957786
"[1.7291820488504803e-05, 1.9242673738394586e-05, 1.8908136930766753e-05, 1.6890773666575313e-05, 1.7294466225713913e-05, 8.377377389910837e-06, 8.197556532176266e-06, -1.382742372504286e-05]",0.004893494048780613,0.24956819648781128,51.0,0.004090959351070318
"[1.829068634564657e-05, 1.7291820488504803e-05, 1.9242673738394586e-05, 1.547175727598519e-05, 1.8352946142731524e-05, 1.1855843438292689e-05, 1.3736959390059918e-05, -1.8700151473002094e-05]",0.004893494048780613,0.2544616905365919,52.0,0.005245664362114985
"[3.387689711989142e-05, 1.829068634564657e-05, 1.7291820488504803e-05, 1.8908136930766753e-05, 1.79608800935951e-05, 1.272262959372544e-05, 1.62097597563274e-05, -2.3038834366508812e-05]",0.004893494048780613,0.2593551845853725,53.0,0.021709408366260338
"[4.403498007639561e-05, 3.387689711989142e-05, 1.829068634564657e-05, 1.9242673738394586e-05, 1.4327521410243683e-05, 1.0608768896138029e-05, 1.3892623113882119e-05, -2.4040520046579385e-05]",0.004893494048780613,0.26424867863415313,54.0,0.10268179136786862
"[8.088571852861441e-05, 4.403498007639561e-05, 3.387689711989142e-05, 1.7291820488504803e-05, 1.6890773666575313e-05, 1.0653865581352858e-05, 1.610627526577895e-05, -2.9621834051195926e-05]",0.004893494048780613,0.2691421726829337,55.0,0.21508154688880343
"[0.00011199200592848648, 8.088571852861441e-05, 4.403498007639561e-05, 1.829068634564657e-05, 1.547175727598519e-05, 1.1833125900211307e-05, 1.3833658398356621e-05, -3.447697075507764e-05]",0.004893494048780613,0.2740356667317143,56.0,0.20542727905017588
"[0.0001285515245981786, 0.00011199200592848648, 8.088571852861441e-05, 3.387689711989142e-05, 1.8908136930766753e-05, 1.370244609260236e-05, 1.6226255143012e-05, -3.869413279998737e-05]",0.004893494048780613,0.27892916078049496,57.0,0.5121832635200367
"[0.00013142337195828246, 0.0001285515245981786, 0.00011199200592848648, 4.403498007639561e-05, 1.9242673738394586e-05, 1.1821502584455364e-05, 2.784142451599376e-06, -3.7653588312501925e-05]",0.004893494048780613,0.28382265482927554,58.0,0.6778712344099184
"[0.0001484521055341226, 0.00013142337195828246, 0.0001285515245981786, 8.088571852861441e-05, 1.7291820488504803e-05, 1.7294466225713913e-05, -1.0830767025196146e-05, -3.8436803698132435e-05]",0.004893494048780613,0.2887161488780562,59.0,0.8455365357945885
"[0.00015953933419444086, 0.0001484521055341226, 0.00013142337195828246, 0.00011199200592848648, 1.829068634564657e-05, 1.8352946142731524e-05, -1.1673023324828688e-05, -3.9028945987717806e-05]",0.004893494048780613,0.2936096429268368,60.0,0.9161963113546092
"[0.00017170651392007486, 0.00015953933419444086, 0.0001484521055341226, 0.0001285515245981786, 3.387689711989142e-05, 1.79608800935951e-05, 3.1800064897744975e-07, -4.1515757641869284e-05]",0.004893494048780613,0.2985031369756174,61.0,0.9500791342595478
"[0.0001809534420026685, 0.00017170651392007486, 0.00015953933419444086, 0.00013142337195828246, 4.403498007639561e-05, 1.4327521410243683e-05, 6.021611677052553e-06, -4.047068621091957e-05]",0.004893494048780613,0.303396631024398,62.0,0.9798564713887499
"[0.00018807080937577867, 0.0001809534420026685, 0.00017170651392007486, 0.0001484521055341226, 8.088571852861441e-05, 1.6890773666575313e-05, 1.2703501773885739e-05, -3.946752498164543e-05]",0.004893494048780613,0.30829012507317866,63.0,0.9720316571185244
"[0.00019800805180843878, 0.00018807080937577867, 0.0001809534420026685, 0.00015953933419444086, 0.00011199200592848648, 1.547175727598519e-05, 4.397647204674687e-06, -4.128180799278227e-05]",0.004893494048780613,0.31318361912195924,64.0,0.9800491197626585
"[0.00019714205733225372, 0.00019800805180843878, 0.00018807080937577867, 0.00017170651392007486, 0.0001285515245981786, 1.8908136930766753e-05, 1.0006400264361791e-06, -3.632743816081498e-05]",0.004893494048780613,0.31807711317073983,65.0,0.9940530096771811
"[0.00019994386460327632, 0.00019714205733225372, 0.00019800805180843878, 0.0001809534420026685, 0.00013142337195828246, 1.9242673738394586e-05, 1.1811700853593351e-06, -2.437978474952323e-05]",0.004893494048780613,0.3229706072195205,66.0,0.9953117046114326
"[0.00021096672350773082, 0.00019994386460327632, 0.00019714205733225372, 0.00018807080937577867, 0.0001484521055341226, 1.7291820488504803e-05, 8.377377389910837e-06, -1.6473469545316463e-05]",0.004893494048780613,0.32786410126830107,67.0,0.9952136931725708
"[0.00021515176560996249, 0.00021096672350773082, 0.00019994386460327632, 0.00019800805180843878, 0.00015953933419444086, 1.829068634564657e-05, 1.1855843438292689e-05, -5.278687999870038e-06]",0.004893494048780613,0.3327575953170817,68.0,0.99233375540214
"[0.0002158708533561023, 0.00021515176560996249, 0.00021096672350773082, 0.00019714205733225372, 0.00017170651392007486, 3.387689711989142e-05, 1.272262959372544e-05, -1.1591993150991318e-05]",0.004893494048780613,0.3376510893658623,69.0,0.9925629303582005
"[0.00021219956981988444, 0.0002158708533561023, 0.00021515176560996249, 0.00019994386460327632, 0.0001809534420026685, 4.403498007639561e-05, 1.0608768896138029e-05, -1.9493446550612112e-05]",0.004893494048780613,0.34254458341464294,70.0,0.991773914558134
"[0.00021162141806436492, 0.00021219956981988444, 0.0002158708533561023, 0.00021096672350773082, 0.00018807080937577867, 8.088571852861441e-05, 1.0653865581352858e-05, -2.3687404103389113e-05]",0.004893494048780613,0.34743807746342353,71.0,0.993814600116271
"[0.00021065507906823018, 0.00021162141806436492, 0.00021219956981988444, 0.00021515176560996249, 0.00019800805180843878, 0.00011199200592848648, 1.1833125900211307e-05, -2.002424784859754e-05]",0.004893494048780613,0.3523315715122042,72.0,0.9940870076592071
"[0.0002127796475487001, 0.00021065507906823018, 0.00021162141806436492, 0.0002158708533561023, 0.00019714205733225372, 0.0001285515245981786, 1.370244609260236e-05, -1.5234445033622516e-05]",0.004893494048780613,0.35722506556098477,73.0,0.9980468689635243
"[0.00021360870143320246, 0.0002127796475487001, 0.00021065507906823018, 0.00021219956981988444, 0.00019994386460327632, 0.00013142337195828246, 1.1821502584455364e-05, -1.37293444930833e-05]",0.004893494048780613,0.36211855960976536,74.0,0.9991797104784512
"[0.00022272724175516725, 0.00021360870143320246, 0.0002127796475487001, 0.00021162141806436492, 0.00021096672350773082, 0.0001484521055341226, 1.7294466225713913e-05, -1.668567636281632e-05]",0.004893494048780613,0.367012053658546,75.0,0.9988973145080975
"[0.00023135567872233467, 0.00022272724175516725, 0.00021360870143320246, 0.00021065507906823018, 0.00021515176560996249, 0.00015953933419444086, 1.8352946142731524e-05, -1.2860984867647046e-05]",0.004893494048780613,0.3719055477073266,76.0,0.9985708116835686
"[0.00023098786518504347, 0.00023135567872233467, 0.00022272724175516725, 0.0002127796475487001, 0.0002158708533561023, 0.00017170651392007486, 1.79608800935951e-05, -1.2529178283748189e-05]",0.004893494048780613,0.37679904175610723,77.0,0.9992102602085344
"[0.0002289358298762951, 0.00023098786518504347, 0.00023135567872233467, 0.00021360870143320246, 0.00021219956981988444, 0.0001809534420026685, 1.4327521410243683e-05, -4.996716839301509e-06]",0.004893494048780613,0.3816925358048878,78.0,0.9993547520354136
"[0.00023280273839527347, 0.0002289358298762951, 0.00023098786518504347, 0.00022272724175516725, 0.00021162141806436492, 0.00018807080937577867, 1.6890773666575313e-05, 4.4281568107782946e-07]",0.004893494048780613,0.38658602985366847,79.0,0.9997931963852827
"[0.0002351451831489466, 0.00023280273839527347, 0.0002289358298762951, 0.00023135567872233467, 0.00021065507906823018, 0.00019800805180843878, 1.547175727598519e-05, 3.2626875523486246e-06]",0.004893494048780613,0.39147952390244906,80.0,0.9999198790466101
"[0.0002438793773173334, 0.0002351451831489466, 0.00023280273839527347, 0.00023098786518504347, 0.0002127796475487001, 0.00019714205733225372, 1.8908136930766753e-05, 8.215130332375497e-06]",0.004893494048780613,0.39637301795122964,81.0,0.9999698122542827
"[0.0002524779782684332, 0.0002438793773173334, 0.0002351451831489466, 0.0002289358298762951, 0.00021360870143320246, 0.00019994386460327632, 1.9242673738394586e-05, 1.1064813594235756e-05]",0.004893494048780613,0.4012665120000103,82.0,0.9999906919868518
"[0.0002610310811868156, 0.0002524779782684332, 0.0002438793773173334, 0.00023280273839527347, 0.00022272724175516725, 0.00021096672350773082, 1.7291820488504803e-05, 8.197556532176266e-06]",0.004893494048780613,0.4061600060487909,83.0,0.9999758199249267
"[0.00027072054871674436, 0.0002610310811868156, 0.0002524779782684332, 0.0002351451831489466, 0.00023135567872233467, 0.00021515176560996249, 1.829068634564657e-05, 1.3736959390059918e-05]",0.004893494048780613,0.4110535000975715,84.0,0.9999508335404689
"[0.0002666172015730755, 0.00027072054871674436, 0.0002610310811868156, 0.0002438793773173334, 0.00023098786518504347, 0.0002158708533561023, 3.387689711989142e-05, 1.62097597563274e-05]",0.004893494048780613,0.4159469941463521,85.0,0.9997905644983861
"[0.000260940512162368, 0.0002666172015730755, 0.00027072054871674436, 0.0002524779782684332, 0.0002289358298762951, 0.00021219956981988444, 4.403498007639561e-05, 1.3892623113882119e-05]",0.004893494048780613,0.42084048819513276,86.0,0.9995236331064301
"[0.0002497491806912965, 0.000260940512162368, 0.0002666172015730755, 0.0002610310811868156, 0.00023280273839527347, 0.00021162141806436492, 8.088571852861441e-05, 1.610627526577895e-05]",0.004893494048780613,0.42573398224391334,87.0,0.9994291805242635
"[0.0002412073872276928, 0.0002497491806912965, 0.000260940512162368, 0.00027072054871674436, 0.0002351451831489466, 0.00021065507906823018, 0.00011199200592848648, 1.3833658398356621e-05]",0.004893494048780613,0.43062747629269393,88.0,0.999294499566866
"[0.00023784177452909996, 0.0002412073872276928, 0.0002497491806912965, 0.0002666172015730755, 0.0002438793773173334, 0.0002127796475487001, 0.0001285515245981786, 1.6226255143012e-05]",0.004893494048780613,0.4355209703414746,89.0,0.9991435319690918
"[0.0002354913368535666, 0.00023784177452909996, 0.0002412073872276928, 0.000260940512162368, 0.0002524779782684332, 0.00021360870143320246, 0.00013142337195828246, 2.784142451599376e-06]",0.004893494048780613,0.44041446439025517,90.0,0.9984460393971526
"[0.00023349700501605917, 0.0002354913368535666, 0.00023784177452909996, 0.0002497491806912965, 0.0002610310811868156, 0.00022272724175516725, 0.0001484521055341226, -1.0830767025196146e-05]",0.004893494048780613,0.4453079584390358,91.0,0.9968462323246808
"[0.00022853551866436922, 0.00023349700501605917, 0.0002354913368535666, 0.0002412073872276928, 0.00027072054871674436, 0.00023135567872233467, 0.00015953933419444086, -1.1673023324828688e-05]",0.004893494048780613,0.4502014524878164,92.0,0.9941271128021718
"[0.00022192441106929606, 0.00022853551866436922, 0.00023349700501605917, 0.00023784177452909996, 0.0002666172015730755, 0.00023098786518504347, 0.00017170651392007486, 3.1800064897744975e-07]",0.004893494048780613,0.45509494653659704,93.0,0.9917355660512057
"[0.00021545039609919346, 0.00022192441106929606, 0.00022853551866436922, 0.0002354913368535666, 0.000260940512162368, 0.0002289358298762951, 0.0001809534420026685, 6.021611677052553e-06]",0.004893494048780613,0.45998844058537763,94.0,0.9915482036458413
"[0.00021117683579591914, 0.00021545039609919346, 0.00022192441106929606, 0.00023349700501605917, 0.0002497491806912965, 0.00023280273839527347, 0.00018807080937577867, 1.2703501773885739e-05]",0.004893494048780613,0.4648819346341583,95.0,0.990195751513173
"[0.00021004381274508486, 0.00021117683579591914, 0.00021545039609919346, 0.00022853551866436922, 0.0002412073872276928, 0.0002351451831489466, 0.00019800805180843878, 4.397647204674687e-06]",0.004893494048780613,0.46977542868293887,96.0,0.9897413538189346
"[0.00020854272575661532, 0.00021004381274508486, 0.00021117683579591914, 0.00022192441106929606, 0.00023784177452909996, 0.0002438793773173334, 0.00019714205733225372, 1.0006400264361791e-06]",0.004893494048780613,0.47466892273171946,97.0,0.9807496204754849
"[0.0002078213653621182, 0.00020854272575661532, 0.00021004381274508486, 0.00021545039609919346, 0.0002354913368535666, 0.0002524779782684332, 0.00019994386460327632, 1.1811700853593351e-06]",0.004893494048780613,0.4795624167805001,98.0,0.9756357337590509
"[0.00020225296699965812, 0.0002078213653621182, 0.00020854272575661532, 0.00021117683579591914, 0.00023349700501605917, 0.0002610310811868156, 0.00021096672350773082, 8.377377389910837e-06]",0.004893494048780613,0.4844559108292807,99.0,0.9633491325444549
"[0.0001989346264286333, 0.00020225296699965812, 0.0002078213653621182, 0.00021004381274508486, 0.00022853551866436922, 0.00027072054871674436, 0.00021515176560996249, 1.1855843438292689e-05]",0.004893494048780613,0.48934940487806133,100.0,0.9526657172337958
"[0.00019452749817343675, 0.0001989346264286333, 0.00020225296699965812, 0.00020854272575661532, 0.00022192441106929606, 0.0002666172015730755, 0.0002158708533561023, 1.272262959372544e-05]",0.004893494048780613,0.4942428989268419,101.0,0.9477685793842026
"[0.00019117641495372008, 0.00019452749817343675, 0.0001989346264286333, 0.0002078213653621182, 0.00021545039609919346, 0.000260940512162368, 0.00021219956981988444, 1.0608768896138029e-05]",0.004893494048780613,0.49913639297562257,102.0,0.9538531270652738
"[0.00018949629520365583, 0.00019117641495372008, 0.00019452749817343675, 0.00020225296699965812, 0.00021117683579591914, 0.0002497491806912965, 0.00021162141806436492, 1.0653865581352858e-05]",0.004893494048780613,0.5040298870244032,103.0,0.9559209806602778
"[0.0001903018365403738, 0.00018949629520365583, 0.00019117641495372008, 0.0001989346264286333, 0.00021004381274508486, 0.0002412073872276928, 0.00021065507906823018, 1.1833125900211307e-05]",0.004893494048780613,0.5089233810731838,104.0,0.8708278519022863
"[0.0001909169438172004, 0.0001903018365403738, 0.00018949629520365583, 0.00019452749817343675, 0.00020854272575661532, 0.00023784177452909996, 0.0002127796475487001, 1.370244609260236e-05]",0.004893494048780613,0.5138168751219644,105.0,0.8717916535746452
"[0.00018069925685641533, 0.0001909169438172004, 0.0001903018365403738, 0.00019117641495372008, 0.0002078213653621182, 0.0002354913368535666, 0.00021360870143320246, 1.1821502584455364e-05]",0.004893494048780613,0.518710369170745,106.0,0.9562069036790714
"[0.00017817458591389647, 0.00018069925685641533, 0.0001909169438172004, 0.00018949629520365583, 0.00020225296699965812, 0.00023349700501605917, 0.00022272724175516725, 1.7294466225713913e-05]",0.004893494048780613,0.5236038632195256,107.0,0.9517634126334625
"[0.0001880792290326159, 0.00017817458591389647, 0.00018069925685641533, 0.0001903018365403738, 0.0001989346264286333, 0.00022853551866436922, 0.00023135567872233467, 1.8352946142731524e-05]",0.004893494048780613,0.5284973572683063,108.0,0.9840703654086232
"[0.00018943760010376747, 0.0001880792290326159, 0.00017817458591389647, 0.0001909169438172004, 0.00019452749817343675, 0.00022192441106929606, 0.00023098786518504347, 1.79608800935951e-05]",0.004893494048780613,0.5333908513170869,109.0,0.9930049025048938
"[0.00019943315001876114, 0.00018943760010376747, 0.0001880792290326159, 0.00018069925685641533, 0.00019117641495372008, 0.00021545039609919346, 0.0002289358298762951, 1.4327521410243683e-05]",0.004893494048780613,0.5382843453658674,110.0,0.9990298320460017
"[0.00020862232600600563, 0.00019943315001876114, 0.00018943760010376747, 0.00017817458591389647, 0.00018949629520365583, 0.00021117683579591914, 0.00023280273839527347, 1.6890773666575313e-05]",0.004893494048780613,0.543177839414648,111.0,0.9997898176217082
"[0.0002264414504413676, 0.00020862232600600563, 0.00019943315001876114, 0.0001880792290326159, 0.0001903018365403738, 0.00021004381274508486, 0.0002351451831489466, 1.547175727598519e-05]",0.004893494048780613,0.5480713334634286,112.0,0.9999846032866162
"[0.00024163149617546564, 0.0002264414504413676, 0.00020862232600600563, 0.00018943760010376747, 0.0001909169438172004, 0.00020854272575661532, 0.0002438793773173334, 1.8908136930766753e-05]",0.004893494048780613,0.5529648275122093,113.0,0.999999226686289
"[0.00026318045248535735, 0.00024163149617546564, 0.0002264414504413676, 0.00019943315001876114, 0.00018069925685641533, 0.0002078213653621182, 0.0002524779782684332, 1.9242673738394586e-05]",0.004893494048780613,0.5578583215609899,114.0,0.9999998675402575
"[0.0002869810190692657, 0.00026318045248535735, 0.00024163149617546564, 0.00020862232600600563, 0.00017817458591389647, 0.00020225296699965812, 0.0002610310811868156, 1.7291820488504803e-05]",0.004893494048780613,0.5627518156097705,115.0,0.9999999767122689
"[0.0003023998950733874, 0.0002869810190692657, 0.00026318045248535735, 0.0002264414504413676, 0.0001880792290326159, 0.0001989346264286333, 0.00027072054871674436, 1.829068634564657e-05]",0.004893494048780613,0.5676453096585511,116.0,0.9999999934990589
"[0.0003156724994107877, 0.0003023998950733874, 0.0002869810190692657, 0.00024163149617546564, 0.00018943760010376747, 0.00019452749817343675, 0.0002666172015730755, 3.387689711989142e-05]",0.004893494048780613,0.5725388037073318,117.0,0.999999999132262
"[0.00032561156032564055, 0.0003156724994107877, 0.0003023998950733874, 0.00026318045248535735, 0.00019943315001876114, 0.00019117641495372008, 0.000260940512162368, 4.403498007639561e-05]",0.004893494048780613,0.5774322977561124,118.0,0.9999999998992297
"[0.00033858070381348444, 0.00032561156032564055, 0.0003156724994107877, 0.0002869810190692657, 0.00020862232600600563, 0.00018949629520365583, 0.0002497491806912965, 8.088571852861441e-05]",0.004893494048780613,0.582325791804893,119.0,0.9999999999871457
"[0.00035254119753461394, 0.00033858070381348444, 0.00032561156032564055, 0.0003023998950733874, 0.0002264414504413676, 0.0001903018365403738, 0.0002412073872276928, 0.00011199200592848648]",0.004893494048780613,0.5872192858536736,120.0,0.9999999999956218
"[0.0003658731642342355, 0.00035254119753461394, 0.00033858070381348444, 0.0003156724994107877, 0.00024163149617546564, 0.0001909169438172004, 0.00023784177452909996, 0.0001285515245981786]",0.004893494048780613,0.5921127799024541,121.0,0.9999999999976297
"[0.0003813018187726137, 0.0003658731642342355, 0.00035254119753461394, 0.00032561156032564055, 0.00026318045248535735, 0.00018069925685641533, 0.0002354913368535666, 0.00013142337195828246]",0.004893494048780613,0.5970062739512348,122.0,0.9999999999908826
"[0.00038037440594685534, 0.0003813018187726137, 0.0003658731642342355, 0.00033858070381348444, 0.0002869810190692657, 0.00017817458591389647, 0.00023349700501605917, 0.0001484521055341226]",0.004893494048780613,0.6018997680000154,123.0,0.9999999999829655
"[0.00037377823144638686, 0.00038037440594685534, 0.0003813018187726137, 0.00035254119753461394, 0.0003023998950733874, 0.0001880792290326159, 0.00022853551866436922, 0.00015953933419444086]",0.004893494048780613,0.606793262048796,124.0,0.9999999999606287
"[0.00036923670791318575, 0.00037377823144638686, 0.00038037440594685534, 0.0003658731642342355, 0.0003156724994107877, 0.00018943760010376747, 0.00022192441106929606, 0.00017170651392007486]",0.004893494048780613,0.6116867560975766,125.0,0.9999999999315171
"[0.0003641229826263897, 0.00036923670791318575, 0.00037377823144638686, 0.0003813018187726137, 0.00032561156032564055, 0.00019943315001876114, 0.00021545039609919346, 0.0001809534420026685]",0.004893494048780613,0.6165802501463573,126.0,0.9999999999332815
"[0.00036025473908040995, 0.0003641229826263897, 0.00036923670791318575, 0.00038037440594685534, 0.00033858070381348444, 0.00020862232600600563, 0.00021117683579591914, 0.00018807080937577867]",0.004893494048780613,0.6214737441951379,127.0,0.9999999999911489
"[0.000359487907386975, 0.00036025473908040995, 0.0003641229826263897, 0.00037377823144638686, 0.00035254119753461394, 0.0002264414504413676, 0.00021004381274508486, 0.00019800805180843878]",0.004893494048780613,0.6263672382439185,128.0,0.9999999999950273
"[0.00036890609837098823, 0.000359487907386975, 0.00036025473908040995, 0.00036923670791318575, 0.0003658731642342355, 0.00024163149617546564, 0.00020854272575661532, 0.00019714205733225372]",0.004893494048780613,0.6312607322926991,129.0,0.9999999999989593
"[0.0003737532770004406, 0.00036890609837098823, 0.000359487907386975, 0.0003641229826263897, 0.0003813018187726137, 0.00026318045248535735, 0.0002078213653621182, 0.00019994386460327632]",0.004893494048780613,0.6361542263414797,130.0,0.999999999999698
"[0.00038205668347891407, 0.0003737532770004406, 0.00036890609837098823, 0.00036025473908040995, 0.00038037440594685534, 0.0002869810190692657, 0.00020225296699965812, 0.00021096672350773082]",0.004893494048780613,0.6410477203902604,131.0,0.999999999999784
"[0.00039196896809478595, 0.00038205668347891407, 0.0003737532770004406, 0.000359487907386975, 0.00037377823144638686, 0.0003023998950733874, 0.0001989346264286333, 0.00021515176560996249]",0.004893494048780613,0.645941214439041,132.0,0.9999999999999033
"[0.00039880057608667315, 0.00039196896809478595, 0.00038205668347891407, 0.00036890609837098823, 0.00036923670791318575, 0.0003156724994107877, 0.00019452749817343675, 0.0002158708533561023]",0.004893494048780613,0.6508347084878215,133.0,0.9999999999996474
"[0.00039991333144936975, 0.00039880057608667315, 0.00039196896809478595, 0.0003737532770004406, 0.0003641229826263897, 0.00032561156032564055, 0.00019117641495372008, 0.00021219956981988444]",0.004893494048780613,0.6557282025366021,134.0,0.9999999999999195
"[0.0004047378181619314, 0.00039991333144936975, 0.00039880057608667315, 0.00038205668347891407, 0.00036025473908040995, 0.00033858070381348444, 0.00018949629520365583, 0.00021162141806436492]",0.004893494048780613,0.6606216965853828,135.0,0.9999999999995751
